date,pi_btc_krw,pi_btc_usdt,pi_eth_krw,pi_eth_usdt,pi_bnb_krw,pi_bnb_usdt,pi_xvs_krw,pi_xvs_usdt,pi_eth_btc,pi_bnb_btc,pi_xvs_btc,alpha_xvs_eth,alpha_bnb_eth
2022-07-12,0.022823,0.016363,0.014412,0.008006,0.023649,0.017185,0.017972,0.011543,-0.008223,0.000808,-0.004743,0.003480,0.009031
2022-07-13,0.010430,-0.003482,-0.001734,-0.015479,-0.010346,-0.023973,0.010729,-0.003187,-0.012038,-0.020562,0.000296,0.012334,-0.008524
2022-07-14,0.005300,-0.006802,0.020057,0.007778,0.026750,0.014390,0.032658,0.020227,0.014679,0.021337,0.027214,0.012534,0.006658
2022-07-15,0.018799,0.010799,0.025524,0.017471,0.034769,0.026643,0.027995,0.019922,0.006601,0.015675,0.009026,0.002425,0.009074
2022-07-16,0.016623,0.007752,0.005052,-0.003719,0.005118,-0.003653,0.010616,0.001797,-0.011382,-0.011317,-0.005909,0.005473,0.000065
2022-07-17,0.017266,0.003799,0.026394,0.012806,0.021786,0.008259,0.044642,0.030813,0.008973,0.004443,0.026911,0.017939,-0.004530
2022-07-18,0.014317,0.004427,0.019704,0.009761,0.004755,-0.005041,0.040288,0.030144,0.005310,-0.009427,0.025604,0.020293,-0.014737
2022-07-19,0.016874,0.006592,0.028235,0.017838,0.032418,0.021979,0.016949,0.006666,0.011173,0.015286,0.000074,-0.011099,0.004114
2022-07-20,0.012247,0.005010,0.009561,0.002344,0.003847,-0.003329,-0.010219,-0.017295,-0.002653,-0.008298,-0.022194,-0.019541,-0.005645
2022-07-21,0.009690,0.001887,0.004815,-0.002950,0.000088,-0.007640,0.005313,-0.002456,-0.004827,-0.009509,-0.004335,0.000492,-0.004682
2022-07-22,0.006415,-0.002306,0.007441,-0.001289,0.021427,0.012576,0.003523,-0.005173,0.001019,0.014916,-0.002873,-0.003893,0.013897
2022-07-23,0.006354,-0.002288,0.007929,-0.000727,0.009487,0.000818,-0.025581,-0.033949,0.001565,0.003113,-0.031734,-0.033299,0.001549
2022-07-24,0.015485,0.008413,0.017084,0.010001,-0.004048,-0.010983,0.039565,0.032326,0.001575,-0.019235,0.023713,0.022138,-0.020809
2022-07-25,0.013157,0.006073,0.009707,0.002647,-0.000612,-0.007599,-0.004406,-0.011367,-0.003405,-0.013590,-0.017335,-0.013930,-0.010185
2022-07-26,0.016847,0.003944,0.018749,0.005821,0.032424,0.019323,0.003582,-0.009153,0.001870,0.015319,-0.013045,-0.014915,0.013449
2022-07-27,0.009286,-0.000505,0.001221,-0.008491,-0.018498,-0.028019,-0.027007,-0.036445,-0.007990,-0.027528,-0.035958,-0.027968,-0.019538
2022-07-28,0.015164,0.006649,0.017527,0.008993,-0.007942,-0.016263,0.048456,0.039662,0.002328,-0.022761,0.032795,0.030467,-0.025089
2022-07-29,0.018139,0.011884,0.008912,0.002714,0.023582,0.017294,0.025335,0.019036,-0.009063,0.005346,0.007068,0.016131,0.014409
2022-07-30,0.012951,0.004809,0.013440,0.005294,0.013189,0.005045,-0.012527,-0.020464,0.000483,0.000235,-0.025152,-0.025635,-0.000248
2022-07-31,0.018614,0.013081,0.024519,0.018954,0.031765,0.026160,0.047031,0.041343,0.005797,0.012910,0.027897,0.022100,0.007113
2022-08-01,0.016726,0.005949,0.014332,0.003580,0.036677,0.025688,-0.000368,-0.010964,-0.002355,0.019623,-0.016813,-0.014458,0.021978
2022-08-02,0.020620,0.009010,0.022784,0.011149,0.026037,0.014366,0.065794,0.053670,0.002120,0.005307,0.044261,0.042141,0.003188
2022-08-03,0.010784,-0.001196,0.013458,0.001447,-0.002361,-0.014185,0.014765,0.002738,0.002646,-0.013005,0.003938,0.001293,-0.015651
2022-08-04,0.007394,-0.000346,0.003666,-0.004046,-0.008284,-0.015904,0.003886,-0.003828,-0.003701,-0.015563,-0.003483,0.000218,-0.011862
2022-08-05,0.017686,0.006120,0.009687,-0.001788,0.010989,-0.000502,0.007100,-0.004346,-0.007860,-0.006581,-0.010402,-0.002542,0.001279
2022-08-06,0.018289,0.005474,-0.001664,-0.014228,-0.015167,-0.027562,0.024488,0.011595,-0.019594,-0.032855,0.006088,0.025682,-0.013261
2022-08-07,0.003361,-0.001480,0.016721,0.011815,0.055477,0.050384,0.033758,0.028770,0.013316,0.051942,0.030295,0.016979,0.038626
2022-08-08,0.017468,0.007136,0.021654,0.011280,0.019140,0.008791,0.026139,0.015719,0.004115,0.001644,0.008522,0.004407,-0.002471
2022-08-09,0.003542,-0.010981,0.010524,-0.004099,0.007197,-0.007378,-0.004697,-0.019100,0.006958,0.003642,-0.008210,-0.015168,-0.003316
2022-08-10,0.005677,0.000310,0.009737,0.004348,0.022305,0.016849,-0.008888,-0.014177,0.004037,0.016534,-0.014483,-0.018520,0.012497
2022-08-11,0.017157,0.007566,0.019417,0.009805,0.032993,0.023253,0.028096,0.018402,0.002222,0.015569,0.010754,0.008532,0.013347
2022-08-12,0.027078,0.015115,0.029934,0.017937,0.036419,0.024347,0.025327,0.013384,0.002781,0.009095,-0.001705,-0.004486,0.006314
2022-08-13,0.019362,0.006016,0.024303,0.010893,0.019096,0.005754,0.029210,0.015735,0.004847,-0.000260,0.009661,0.004814,-0.005108
2022-08-14,0.008668,-0.003735,-0.000647,-0.012935,0.006009,-0.006361,0.011487,-0.000951,-0.009235,-0.002636,0.002795,0.012029,0.006598
2022-08-15,0.021735,0.017019,0.021806,0.017090,0.006948,0.002300,-0.003703,-0.008302,0.000069,-0.014473,-0.024898,-0.024967,-0.014542
2022-08-16,0.017807,0.011691,0.013039,0.006952,0.018649,0.012528,0.024391,0.018236,-0.004684,0.000827,0.006469,0.011154,0.005512
2022-08-17,0.024066,0.010472,0.024477,0.010878,0.024226,0.010630,0.032458,0.018753,0.000402,0.000156,0.008194,0.007793,-0.000246
2022-08-18,0.016889,0.003661,0.015697,0.002485,0.019338,0.006078,0.055477,0.041748,-0.001172,0.002408,0.037947,0.039120,0.003580
2022-08-19,0.016546,0.006575,0.016263,0.006294,0.012801,0.002866,0.016773,0.006799,-0.000279,-0.003684,0.000223,0.000502,-0.003406
2022-08-20,0.019506,0.006207,0.022104,0.008772,0.014304,0.001073,0.022016,0.008685,0.002549,-0.005102,0.002462,-0.000087,-0.007651
2022-08-21,0.006364,-0.006565,0.005832,-0.007090,-0.000785,-0.013622,0.024506,0.011345,-0.000529,-0.007104,0.018028,0.018557,-0.006575
2022-08-22,0.024409,0.012950,0.017236,0.005857,0.027274,0.015782,0.020260,0.008847,-0.007002,0.002796,-0.004051,0.002952,0.009798
2022-08-23,0.014480,0.006963,0.004279,-0.003163,0.004424,-0.003019,0.029779,0.022148,-0.010055,-0.009912,0.015081,0.025136,0.000143
2022-08-24,0.012131,-0.004067,0.013299,-0.002917,0.028713,0.012250,0.023099,0.006726,0.001154,0.016384,0.010836,0.009682,0.015230
2022-08-25,0.016879,0.005877,0.028158,0.017034,0.016068,0.005074,0.061254,0.049771,0.011091,-0.000798,0.043638,0.032546,-0.011889
2022-08-26,0.010499,0.000788,-0.001691,-0.011286,-0.011283,-0.020785,0.009068,-0.000630,-0.012064,-0.021556,-0.001416,0.010648,-0.009492
2022-08-27,0.011893,0.003987,0.013131,0.005215,0.025017,0.017008,-0.001637,-0.009437,0.001223,0.012970,-0.013371,-0.014594,0.011747
2022-08-28,0.013129,0.000894,0.002476,-0.009630,0.006267,-0.005884,0.007622,-0.004546,-0.010515,-0.006772,-0.005436,0.005079,0.003742
2022-08-29,0.014592,0.003327,0.008767,-0.002433,0.001922,-0.009202,0.008824,-0.002377,-0.005741,-0.012487,-0.005685,0.000056,-0.006746
2022-08-30,0.022233,0.015792,0.025419,0.018958,0.022347,0.015905,0.020059,0.013632,0.003117,0.000111,-0.002126,-0.005243,-0.003006
2022-08-31,0.017022,0.004253,0.018878,0.006087,0.010501,-0.002185,0.004396,-0.008214,0.001826,-0.006411,-0.012415,-0.014240,-0.008237
2022-09-01,0.008905,0.002042,0.015376,0.008468,0.018720,0.011790,0.008750,0.001887,0.006413,0.009728,-0.000154,-0.006568,0.003315
2022-09-02,0.028256,0.021836,0.032457,0.026011,0.040931,0.034432,0.030662,0.024227,0.004086,0.012327,0.002340,-0.001746,0.008241
2022-09-03,0.015855,0.002336,0.004888,-0.008485,0.016329,0.002804,-0.006650,-0.019870,-0.010796,0.000467,-0.022154,-0.011358,0.011263
2022-09-04,0.017866,0.010109,0.008626,0.000939,0.000714,-0.006913,0.042656,0.034710,-0.009078,-0.016851,0.024355,0.033433,-0.007773
2022-09-05,0.020016,0.013374,0.028303,0.021607,0.024960,0.018286,0.036002,0.029256,0.008125,0.004847,0.015672,0.007548,-0.003278
2022-09-06,0.011948,0.002862,0.001752,-0.007242,-0.004013,-0.012955,0.020587,0.011424,-0.010075,-0.015772,0.008537,0.018612,-0.005697
2022-09-07,0.008646,-0.003985,0.020419,0.007640,0.009668,-0.002976,0.049187,0.036048,0.011672,0.001014,0.040194,0.028522,-0.010658
2022-09-08,0.017266,0.003641,0.006984,-0.006504,-0.001757,-0.015127,0.021543,0.007861,-0.010108,-0.018700,0.004205,0.014313,-0.008592
2022-09-09,0.007091,0.002687,0.000333,-0.004042,-0.005484,-0.009833,0.011970,0.007544,-0.006711,-0.012487,0.004844,0.011555,-0.005776
2022-09-10,0.017406,0.007596,0.023939,0.014066,0.021486,0.011637,0.034818,0.024840,0.006421,0.004010,0.017113,0.010692,-0.002411
2022-09-11,0.008659,-0.001434,0.012656,0.002523,0.003463,-0.006578,0.011385,0.001265,0.003963,-0.005152,0.002702,-0.001261,-0.009114
2022-09-12,0.006644,-0.002362,0.012241,0.003185,0.015456,0.006371,0.031641,0.022411,0.005561,0.008753,0.024832,0.019271,0.003193
2022-09-13,0.013930,0.004974,0.020145,0.011134,0.019540,0.010534,0.037249,0.028087,0.006130,0.005533,0.022999,0.016869,-0.000597
2022-09-14,0.020870,0.010313,0.026658,0.016040,0.027708,0.017080,0.000802,-0.009548,0.005669,0.006698,-0.019658,-0.025327,0.001029
2022-09-15,0.010833,0.002678,0.002985,-0.005107,0.007806,-0.000324,0.008609,0.000471,-0.007764,-0.002994,-0.002200,0.005563,0.004770
2022-09-16,0.017862,0.005767,0.014487,0.002432,0.023312,0.011152,0.002534,-0.009379,-0.003316,0.005354,-0.015060,-0.011744,0.008670
2022-09-17,0.013405,0.004518,0.016039,0.007130,0.017115,0.008196,0.008425,-0.000417,0.002599,0.003661,-0.004914,-0.007513,0.001062
2022-09-18,0.014710,0.002137,0.008033,-0.004458,0.005391,-0.007067,0.014732,0.002159,-0.006580,-0.009184,0.000022,0.006602,-0.002604
2022-09-19,0.021562,0.012085,0.030587,0.021025,0.023996,0.014495,0.034171,0.024576,0.008834,0.002382,0.012342,0.003508,-0.006452
2022-09-20,0.025516,0.016813,0.042293,0.033448,0.023544,0.014857,0.034287,0.025509,0.016360,-0.001923,0.008552,-0.007808,-0.018283
2022-09-21,0.022039,0.013541,0.028830,0.020276,0.028920,0.020365,0.039851,0.031205,0.006645,0.006733,0.017428,0.010783,0.000088
2022-09-22,0.010613,0.001793,0.002711,-0.006040,0.001779,-0.006963,0.010758,0.001936,-0.007819,-0.008741,0.000143,0.007962,-0.000922
2022-09-23,0.020574,0.009393,0.016804,0.005665,0.020990,0.009804,0.005761,-0.005258,-0.003694,0.000407,-0.014515,-0.010821,0.004101
2022-09-24,0.019799,0.013795,0.035647,0.029549,0.025001,0.018966,0.035131,0.029037,0.015540,0.005100,0.015034,-0.000506,-0.010440
2022-09-25,0.022740,0.013714,0.014295,0.005343,0.016202,0.007234,0.009280,0.000372,-0.008257,-0.006392,-0.013161,-0.004904,0.001865
2022-09-26,0.006018,-0.006380,0.002414,-0.009939,0.015600,0.003084,0.026514,0.013864,-0.003582,0.009525,0.020374,0.023956,0.013107
2022-09-27,0.013472,0.006037,0.013984,0.006545,0.002640,-0.004716,0.012961,0.005530,0.000505,-0.010688,-0.000504,-0.001010,-0.011194
2022-09-28,0.010644,0.000770,-0.002910,-0.012651,-0.011937,-0.021591,0.021992,0.012007,-0.013411,-0.022343,0.011229,0.024640,-0.008932
2022-09-29,0.017276,0.011568,0.024124,0.018378,0.014162,0.008472,0.038445,0.032618,0.006732,-0.003061,0.020809,0.014077,-0.009793
2022-09-30,0.018912,0.009539,0.010502,0.001206,0.019341,0.009964,-0.012408,-0.021493,-0.008254,0.000421,-0.030739,-0.022485,0.008675
2022-10-01,0.010350,-0.006474,-0.000790,-0.017428,0.011812,-0.005036,-0.022594,-0.038868,-0.011025,0.001447,-0.032606,-0.021581,0.012472
2022-10-02,0.021214,0.012510,0.023139,0.014419,0.019611,0.010922,0.016990,0.008323,0.001885,-0.001569,-0.004136,-0.006021,-0.003454
2022-10-03,0.016365,0.007278,0.018277,0.009173,0.014742,0.005670,0.024835,0.015672,0.001881,-0.001596,0.008334,0.006452,-0.003478
2022-10-04,0.010568,-0.000216,0.001803,-0.008887,-0.009889,-0.020455,0.016263,0.005419,-0.008673,-0.020243,0.005636,0.014309,-0.011570
2022-10-05,0.026117,0.014861,0.022985,0.011764,0.037843,0.026459,0.030484,0.019180,-0.003052,0.011428,0.004256,0.007308,0.014481
2022-10-06,0.016919,0.009058,0.020171,0.012285,0.022329,0.014426,-0.001982,-0.009697,0.003198,0.005320,-0.018586,-0.021784,0.002123
2022-10-07,0.020034,0.011157,0.026127,0.017197,0.040017,0.030967,0.010183,0.001392,0.005973,0.019591,-0.009658,-0.015631,0.013617
2022-10-08,0.020167,0.010661,0.016514,0.007042,0.008921,-0.000481,0.002495,-0.006846,-0.003581,-0.011024,-0.017322,-0.013741,-0.007443
2022-10-09,0.021930,0.010831,0.031063,0.019865,0.029069,0.017892,0.031662,0.020457,0.008938,0.006986,0.009523,0.000586,-0.001952
2022-10-10,0.016418,-0.000318,0.010959,-0.005687,0.012446,-0.004225,0.039429,0.022314,-0.005370,-0.003908,0.022639,0.028009,0.001463
2022-10-11,0.026847,0.018021,0.029580,0.020731,0.019761,0.010996,0.023345,0.014549,0.002662,-0.006901,-0.003410,-0.006072,-0.009562
2022-10-12,0.019326,0.007364,0.024266,0.012245,0.020382,0.008407,0.042379,0.030146,0.004846,0.001036,0.022615,0.017770,-0.003810
2022-10-13,0.012258,0.004637,0.018972,0.011300,0.019639,0.011962,-0.026998,-0.034323,0.006632,0.007291,-0.038781,-0.045413,0.000659
2022-10-14,0.008953,-0.000399,0.004236,-0.005072,-0.003858,-0.013091,-0.009190,-0.018374,-0.004675,-0.012697,-0.017982,-0.013307,-0.008022
2022-10-15,0.023103,0.017095,0.020390,0.014398,0.028506,0.022466,0.023557,0.017547,-0.002652,0.005281,0.000444,0.003096,0.007933
2022-10-16,0.011133,0.000487,0.005649,-0.004939,0.016798,0.006093,-0.000684,-0.011205,-0.005424,0.005603,-0.011687,-0.006263,0.011026
2022-10-17,0.014905,0.003741,0.022783,0.011532,0.039231,0.027799,0.026096,0.014808,0.007762,0.023968,0.011026,0.003264,0.016206
2022-10-18,0.008340,0.003270,0.005892,0.000834,-0.005143,-0.010145,-0.002305,-0.007321,-0.002428,-0.013371,-0.010557,-0.008128,-0.010943
2022-10-19,0.008683,-0.000550,0.016799,0.007492,0.012715,0.003445,0.004933,-0.004265,0.008046,0.003997,-0.003718,-0.011764,-0.004049
2022-10-20,0.011138,-0.001825,0.023237,0.010119,0.021558,0.008462,0.006621,-0.006284,0.011966,0.010306,-0.004468,-0.016433,-0.001660
2022-10-21,0.023005,0.016017,0.027282,0.020266,0.015220,0.008286,0.033381,0.026323,0.004181,-0.007610,0.010143,0.005962,-0.011791
2022-10-22,0.014801,0.003122,0.008704,-0.002905,0.011286,-0.000353,0.005826,-0.005750,-0.006009,-0.003464,-0.008844,-0.002836,0.002545
2022-10-23,0.011260,0.002463,0.020068,0.011194,0.026904,0.017971,0.038436,0.029403,0.008710,0.015470,0.026874,0.018164,0.006760
2022-10-24,0.007985,-0.002387,0.013690,0.003259,0.028295,0.017714,0.016104,0.005649,0.005660,0.020149,0.008055,0.002395,0.014490
2022-10-25,0.030704,0.023920,0.028164,0.021396,0.015093,0.008411,0.030224,0.023442,-0.002464,-0.015146,-0.000466,0.001998,-0.012682
2022-10-26,0.012515,0.003433,0.012093,0.003014,0.017148,0.008024,-0.022610,-0.031377,-0.000417,0.004576,-0.034691,-0.034274,0.004993
2022-10-27,0.019640,0.008692,0.015377,0.004475,-0.000257,-0.010992,0.020149,0.009195,-0.004181,-0.019514,0.000499,0.004680,-0.015333
2022-10-28,0.006849,-0.002766,0.011723,0.002061,0.019243,0.009510,-0.015613,-0.025014,0.004840,0.012310,-0.022310,-0.027150,0.007470
2022-10-29,0.012008,-0.000530,0.008987,-0.003514,0.009300,-0.003205,-0.012169,-0.024408,-0.002985,-0.002676,-0.023890,-0.020905,0.000309
2022-10-30,0.027600,0.018005,0.019890,0.010367,0.034604,0.024943,0.008162,-0.001251,-0.007503,0.006815,-0.018916,-0.011413,0.014318
2022-10-31,0.014196,0.005592,0.012642,0.004051,0.002324,-0.006180,0.024890,0.016195,-0.001532,-0.011706,0.010544,0.012076,-0.010174
2022-11-01,0.019288,-0.003122,0.012574,-0.009688,-0.003065,-0.024983,0.000320,-0.021674,-0.006587,-0.021930,-0.018610,-0.012023,-0.015343
2022-11-02,0.021091,0.006743,0.010573,-0.003626,0.007675,-0.006484,0.008171,-0.005995,-0.010300,-0.013139,-0.012653,-0.002353,-0.002838
2022-11-03,0.021257,0.009797,0.015214,0.003822,0.015512,0.004117,-0.006454,-0.017603,-0.005917,-0.005625,-0.027134,-0.021217,0.000292
2022-11-04,0.018969,0.005553,0.014757,0.001396,0.019025,0.005607,0.014201,0.000847,-0.004134,0.000055,-0.004679,-0.000546,0.004188
2022-11-05,0.018884,0.005762,0.023229,0.010050,0.035330,0.021995,-0.011353,-0.024087,0.004264,0.016141,-0.029677,-0.033941,0.011877
2022-11-06,0.001054,-0.011961,-0.003913,-0.016863,-0.016561,-0.029347,-0.010194,-0.023062,-0.004961,-0.017596,-0.011236,-0.006274,-0.012635
2022-11-07,0.003980,-0.010137,0.001598,-0.012486,0.003616,-0.010496,-0.013242,-0.027117,-0.002373,-0.000363,-0.017154,-0.014781,0.002011
2022-11-08,-0.024723,-0.037211,-0.014265,-0.026887,-0.012085,-0.024735,-0.037530,-0.049854,0.010723,0.012958,-0.013132,-0.023855,0.002235
2022-11-09,-0.016459,-0.025766,-0.010539,-0.019902,-0.006906,-0.016304,-0.011044,-0.020403,0.006020,0.009713,0.005505,-0.000514,0.003693
2022-11-10,-0.014055,-0.019809,0.002704,-0.003147,0.016813,0.010879,0.002205,-0.003643,0.016999,0.031308,0.016492,-0.000507,0.014309
2022-11-11,-0.023484,-0.036954,-0.010176,-0.023831,-0.014375,-0.027971,-0.015737,-0.029315,0.013627,0.009328,0.007933,-0.005695,-0.004299
2022-11-12,-0.028762,-0.035706,-0.041239,-0.048093,-0.038230,-0.045106,-0.028575,-0.035520,-0.012846,-0.009748,0.000193,0.013039,0.003098
2022-11-13,-0.024021,-0.037103,-0.022656,-0.035757,-0.016741,-0.029921,-0.028874,-0.041891,0.001398,0.007458,-0.004973,-0.006371,0.006060
2022-11-14,-0.013138,-0.021107,-0.015977,-0.023923,-0.036206,-0.043989,-0.017356,-0.025291,-0.002877,-0.023376,-0.004275,-0.001398,-0.020499
2022-11-15,-0.022762,-0.032991,-0.015024,-0.025334,-0.007756,-0.018142,-0.007611,-0.017999,0.007919,0.015356,0.015504,0.007585,0.007437
2022-11-16,-0.014948,-0.024371,-0.022993,-0.032339,-0.041916,-0.051081,-0.030007,-0.039286,-0.008166,-0.027376,-0.015287,-0.007121,-0.019210
2022-11-17,-0.013569,-0.025588,-0.020861,-0.032791,-0.016309,-0.028294,-0.042071,-0.053743,-0.007392,-0.002778,-0.028894,-0.021502,0.004615
2022-11-18,-0.002097,-0.008397,-0.007894,-0.014157,-0.020228,-0.026413,-0.045769,-0.051794,-0.005809,-0.018169,-0.043764,-0.037955,-0.012359
2022-11-19,-0.003936,-0.012033,0.004088,-0.004074,0.022548,0.014236,0.043774,0.035290,0.008056,0.026589,0.047899,0.039843,0.018533
2022-11-20,0.012167,0.007017,0.007198,0.002073,0.003971,-0.001137,0.022770,0.017566,-0.004910,-0.008097,0.010475,0.015385,-0.003188
2022-11-21,0.002530,-0.004852,0.012534,0.005079,0.032802,0.025197,-0.030119,-0.037260,0.009979,0.030195,-0.032567,-0.042546,0.020216
2022-11-22,0.006094,-0.005546,0.004689,-0.006936,-0.015981,-0.027366,0.000490,-0.011086,-0.001397,-0.021941,-0.005571,-0.004173,-0.020544
2022-11-23,0.006622,-0.002947,0.016223,0.006562,0.010310,0.000705,0.010814,0.001205,0.009538,0.003663,0.004164,-0.005373,-0.005875
2022-11-24,0.018849,0.015919,0.018939,0.016009,0.022623,0.019683,0.004575,0.001686,0.000088,0.003704,-0.014010,-0.014098,0.003616
2022-11-25,0.021725,0.006856,0.025262,0.010341,0.037264,0.022168,-0.002492,-0.017009,0.003462,0.015208,-0.023702,-0.027164,0.011746
2022-11-26,0.029383,0.020252,0.031572,0.022422,0.038648,0.029435,0.008122,-0.000820,0.002127,0.009001,-0.020653,-0.022780,0.006874
2022-11-27,0.015925,0.005201,0.023481,0.012678,0.019997,0.009230,0.024424,0.013611,0.007438,0.004008,0.008367,0.000928,-0.003430
2022-11-28,0.027751,0.014953,0.018722,0.006036,0.004846,-0.007667,-0.002407,-0.014830,-0.008785,-0.022286,-0.029344,-0.020558,-0.013500
2022-11-29,0.028682,0.015871,0.028760,0.015948,0.042892,0.029904,0.046869,0.033831,0.000075,0.013813,0.017679,0.017604,0.013738
2022-11-30,0.011839,-0.001663,0.022198,0.008557,0.039768,0.025892,0.010885,-0.002604,0.010237,0.027602,-0.000943,-0.011180,0.017364
2022-12-01,0.012548,-0.001920,0.012839,-0.001634,0.014991,0.000488,0.013332,-0.001147,0.000287,0.002412,0.000774,0.000488,0.002126
2022-12-02,0.011596,-0.002694,0.001681,-0.012469,-0.007609,-0.021628,-0.007454,-0.021475,-0.009802,-0.018985,-0.018832,-0.009030,-0.009184
2022-12-03,0.019688,0.017374,-0.001397,-0.003663,0.004374,0.002094,0.010516,0.008222,-0.020678,-0.015019,-0.008996,0.011682,0.005659
2022-12-04,0.028846,0.014077,0.031188,0.016386,0.026779,0.012041,0.026088,0.011359,0.002277,-0.002008,-0.002681,-0.004957,-0.004285
2022-12-05,0.008706,-0.005834,0.010869,-0.003702,-0.011354,-0.025605,0.027101,0.012296,0.002144,-0.019887,0.018236,0.016092,-0.022031
2022-12-06,0.015791,0.006351,0.018341,0.008878,0.018059,0.008598,0.028932,0.019370,0.002511,0.002233,0.012937,0.010426,-0.000278
2022-12-07,0.013637,0.006600,0.019984,0.012903,0.019328,0.012251,0.026787,0.019659,0.006261,0.005614,0.012973,0.006712,-0.000647
2022-12-08,0.018796,0.011228,0.014573,0.007036,0.029034,0.021390,-0.014217,-0.021540,-0.004145,0.010049,-0.032404,-0.028259,0.014194
2022-12-09,0.018394,0.011322,0.019396,0.012318,0.033912,0.026732,0.036226,0.029030,0.000985,0.015238,0.017510,0.016525,0.014253
2022-12-10,0.016472,0.008767,0.012370,0.004696,0.015436,0.007740,0.045406,0.037482,-0.004036,-0.001019,0.028465,0.032501,0.003017
2022-12-11,0.010875,-0.002770,0.009392,-0.004234,0.006790,-0.006800,-0.021332,-0.034542,-0.001468,-0.004041,-0.031861,-0.030393,-0.002573
2022-12-12,0.015561,0.011227,0.029480,0.025087,0.037737,0.033309,0.017100,0.012759,0.013706,0.021837,0.001515,-0.012190,0.008131
2022-12-13,0.012932,0.001735,0.020608,0.009327,0.015982,0.004751,0.010058,-0.001107,0.007578,0.003011,-0.002837,-0.010415,-0.004567
2022-12-14,0.019506,0.005863,0.021541,0.007871,0.023522,0.009826,0.001046,-0.012350,0.001996,0.003940,-0.018107,-0.020102,0.001944
2022-12-15,0.012237,0.007790,0.002273,-0.002130,-0.001785,-0.006170,-0.010291,-0.014638,-0.009843,-0.013852,-0.022255,-0.012412,-0.004009
2022-12-16,0.002293,-0.007088,0.007288,-0.002140,0.016236,0.006724,-0.019283,-0.028462,0.004983,0.013911,-0.021527,-0.026510,0.008928
