date,usdkrw,usdt_bithumb_krw,btc_binance_usdt,btc_bithumb_krw,eth_binance_usdt,eth_bithumb_krw,bnb_binance_usdt,bnb_bithumb_krw,xvs_binance_usdt,xvs_bithumb_krw,btc_okx_usdt,eth_okx_usdt,bnb_okx_usdt,btc_bybit_usdt,eth_bybit_usdt,bnb_bybit_usdt
2021-09-11,1233.7332,1247.6473,66284.4830,83370112.9673,2534.7497,3159521.0333,400.3801,508463.2744,33.5895,41435.6076,66295.2596,2530.7855,400.6172,66136.7341,2536.9838,401.1819
2021-09-12,1234.1767,1247.5918,67940.0006,84349135.4098,2574.0972,3199615.3289,397.6286,492290.1778,34.4590,43039.0446,67917.7117,2573.6562,397.7086,67808.4257,2582.1446,397.0613
2021-09-13,1231.6030,1242.5437,68654.3124,85589759.0682,2579.4793,3253278.7652,391.9860,488078.6932,34.2815,43429.7088,68710.2675,2582.0739,391.7967,68551.8847,2584.1411,392.6087
2021-09-14,1238.9569,1250.5816,69155.3514,86252488.1499,2541.5674,3149845.3302,395.1978,486422.8472,35.7710,43448.7066,69166.1890,2548.2211,395.9982,69135.6878,2541.9602,396.3243
2021-09-15,1236.0455,1250.8637,68707.7767,86814606.0531,2571.3979,3237649.8456,399.3460,493097.9629,36.1213,45977.2308,68876.9553,2578.3124,399.3685,68766.6374,2573.9411,400.5554
2021-09-16,1229.9656,1240.7293,68752.2029,84540591.1401,2560.8953,3112207.3057,398.7698,480121.2885,35.8465,43852.5049,68883.4576,2564.3510,398.8453,68727.3414,2565.3499,399.3037
2021-09-17,1237.2386,1250.6123,69604.2354,87800140.8838,2606.8850,3280977.8164,398.6159,500794.8602,36.6382,45832.3724,69674.2898,2615.3222,398.1847,69468.8377,2606.1271,399.2373
2021-09-18,1237.7593,1249.9831,70413.3874,88718610.5233,2572.2117,3185316.4137,391.9951,478628.3612,36.3118,45014.4909,70227.7821,2580.1208,391.4815,70513.0705,2575.1704,391.9908
2021-09-19,1241.2265,1252.1491,69777.8091,87220177.8696,2609.2984,3277349.6885,387.3976,483706.7416,36.3424,44879.4113,69700.9964,2611.6653,386.4183,69816.4951,2609.7256,388.1064
2021-09-20,1230.2360,1237.8760,70381.0959,88596951.4107,2640.6360,3340978.2848,395.7457,494575.6641,36.8155,46829.6455,70367.4479,2644.7751,395.7354,70457.1158,2633.1342,396.4610
2021-09-21,1232.5052,1246.9508,71034.5096,88933905.9301,2665.4887,3291035.8351,408.1443,499677.2196,35.2055,44247.7803,70813.6406,2666.4298,408.7283,70959.7977,2657.6026,409.3608
2021-09-22,1235.3353,1249.7398,70832.4668,88922188.2064,2658.0228,3333202.7496,405.7929,498727.6661,34.1701,42880.6019,70687.9916,2656.5735,406.1331,71000.2355,2652.5962,407.3141
2021-09-23,1229.0081,1242.1240,72290.0643,90496364.0178,2657.6039,3326122.1565,397.1873,491832.0632,34.6654,43391.6377,72359.9783,2659.3247,396.9846,72438.6886,2645.4507,397.9970
2021-09-24,1236.9051,1253.4554,70908.1187,89181071.6785,2677.8318,3413746.0672,400.1967,506288.5952,35.2404,45231.0003,70874.7196,2682.4879,399.4805,70875.4824,2668.9277,400.8934
2021-09-25,1232.7326,1248.0389,72179.9435,90574462.7930,2693.9236,3375225.8421,398.2632,498221.3264,35.0047,45413.7829,72178.4791,2702.6425,398.8471,72208.6194,2686.1672,398.9553
2021-09-26,1235.9179,1249.6252,73295.9435,91640414.3922,2650.8822,3331585.3923,394.7986,489856.8287,34.2137,43229.6711,73329.5866,2657.4136,395.3963,73295.7776,2648.1996,394.4059
2021-09-27,1232.1996,1239.4859,73565.8380,93147031.7533,2686.5056,3405173.6511,398.3672,504775.3596,33.6590,43540.4802,73528.1305,2697.6698,398.7163,73624.9542,2689.1357,397.9207
2021-09-28,1238.8294,1250.7638,73131.1622,91945771.8450,2639.4491,3297102.8113,413.4134,517124.1710,33.3284,41730.5277,73088.4781,2649.6641,413.0991,73239.1206,2637.1258,413.1655
2021-09-29,1233.2561,1241.7831,73420.8388,91637329.8462,2660.2845,3346781.6182,413.9946,511827.7208,32.4338,41223.4012,73491.9387,2668.5760,413.2483,73477.1032,2657.7484,413.1988
2021-09-30,1236.9366,1249.7995,74935.5879,94441514.2756,2678.7141,3411700.4222,421.3645,533499.7336,33.6832,43303.1734,74894.0207,2686.3869,421.6039,75000.8380,2677.6616,421.2127
2021-10-01,1228.2042,1241.8203,75665.5321,94168229.6284,2666.2719,3282280.3682,419.6923,506613.5208,33.9476,43689.4576,75581.3252,2664.9303,418.5056,75678.7828,2664.1796,419.2319
2021-10-02,1224.8025,1234.3582,75456.4253,93591331.8253,2620.6689,3256740.5053,412.3757,513502.5368,33.5308,41423.1894,75502.9996,2615.9823,412.1264,75512.3203,2616.7931,410.9351
2021-10-03,1235.5996,1253.5289,75281.6656,95187180.9246,2617.7630,3272451.0908,407.5137,507849.4369,34.6350,43003.7614,75381.1804,2610.5089,407.9775,75414.2084,2625.2890,407.6241
2021-10-04,1233.4209,1246.0932,76262.5830,95210785.0872,2627.2492,3284118.2014,404.0621,505977.4789,32.7444,41352.9107,76253.2155,2619.7447,404.7610,76080.6434,2635.8594,404.0501
2021-10-05,1232.8964,1247.2344,77824.1140,98110265.8189,2708.9766,3358659.2104,403.3280,511778.3631,33.5943,42418.3331,77743.1063,2705.2112,404.3185,77611.4325,2705.7174,402.7466
2021-10-06,1230.3022,1247.1252,78567.8287,97600829.7932,2729.3833,3359015.5815,402.6182,492909.5640,31.7076,38614.5569,78361.8658,2725.9001,403.6613,78313.8980,2729.9213,402.7625
2021-10-07,1235.0199,1254.0211,79646.0558,100995773.7200,2747.4653,3437282.1072,395.1359,499703.8099,30.9132,38566.3658,79547.6256,2755.8968,395.6890,79593.1522,2753.9923,395.2522
2021-10-08,1236.1985,1243.8920,80106.4568,100709077.2892,2800.5018,3521594.4735,392.6930,501167.5450,29.6032,36622.9942,80213.9325,2809.1299,393.0079,80180.8884,2807.6684,392.5131
2021-10-09,1233.8332,1251.8056,81136.4631,101832669.7120,2737.9804,3453931.5109,387.6797,486359.1206,28.8957,35354.8748,81300.1572,2744.0238,387.3093,81084.0241,2747.9937,387.7498
2021-10-10,1230.4956,1244.8990,80740.1219,102440026.5598,2726.3031,3411574.8405,379.0259,472682.9188,28.7701,36766.8179,80796.4739,2731.2731,379.1652,80490.2495,2730.8568,378.2551
2021-10-11,1231.0703,1241.2906,81365.6132,100920003.0549,2768.2142,3450234.2945,379.7915,473300.3453,28.6808,35542.6110,81320.4679,2773.3818,380.6969,81215.9461,2766.6767,379.1293
2021-10-12,1232.1400,1243.2589,81438.9381,101715701.5001,2787.5122,3466512.3181,382.6422,467234.1144,28.9092,36396.0012,81389.0453,2792.5009,383.0156,81367.1043,2792.1140,382.4965
2021-10-13,1236.4974,1248.3303,81942.2839,102718234.6068,2722.2123,3371419.2692,389.3163,473304.1043,29.5222,36074.5824,82001.9747,2730.8059,389.1872,81911.2812,2718.3585,390.0047
2021-10-14,1234.2906,1243.3034,83606.7355,104402699.5515,2727.8614,3426281.1554,382.1915,488130.2366,29.2602,36689.4580,83473.0251,2728.3445,381.5863,83505.1203,2721.3454,383.1919
2021-10-15,1232.9202,1245.9700,84211.9489,104507325.1095,2770.9453,3448316.9800,383.3102,477632.4431,28.0369,34300.4906,83970.5311,2772.0857,383.0776,84094.2701,2766.5765,384.3741
2021-10-16,1232.1844,1246.2279,86034.9940,107068751.3375,2739.5928,3430963.2014,386.3969,484788.4955,28.2784,36717.5700,85866.3462,2735.5346,386.0514,85944.3581,2731.1166,386.7367
2021-10-17,1232.5078,1249.0041,88911.1128,110991001.7749,2719.9543,3403451.7111,389.6270,487979.9488,29.6362,37909.7735,88816.6364,2723.5938,390.1935,88854.3687,2720.5089,389.6457
2021-10-18,1231.5239,1245.7513,91474.8733,114184766.0371,2796.5906,3470406.2958,382.2242,472898.4355,29.9354,37621.3137,91328.3902,2798.5658,383.0489,91557.1738,2795.1916,381.6505
2021-10-19,1229.6974,1247.3556,92458.8830,114373534.9495,2827.4433,3458027.1848,385.7283,474790.4388,29.7698,36466.5668,92248.9488,2831.6915,386.0110,92671.1873,2833.5125,384.7021
2021-10-20,1225.3724,1237.8091,94666.2945,117101172.3579,2842.1195,3494521.7900,387.3225,480017.0269,30.3433,36426.2038,94507.0566,2853.5383,387.0196,94913.0392,2844.1471,387.5351
2021-10-21,1233.1299,1246.5887,95144.7213,118709952.6973,2821.7920,3496499.7926,395.4804,494535.7376,31.5438,38208.3849,95083.5604,2822.9033,395.6494,95208.9029,2813.3136,396.8454
2021-10-22,1232.6566,1243.6599,96109.6266,120547621.5361,2817.5902,3464329.6826,395.1585,489825.9078,32.8606,41475.3296,96121.8898,2821.5330,394.7481,96059.6925,2813.1103,395.7987
2021-10-23,1230.5467,1243.7703,98490.1550,123097265.4597,2821.4722,3548473.8469,400.8871,502832.4086,33.7761,42752.4347,98517.0427,2819.7021,400.7103,98358.0137,2825.4430,401.5702
2021-10-24,1234.2059,1245.8716,98662.0067,123084499.8625,2811.0853,3473233.6545,399.5486,499763.1156,34.3366,42818.3377,98637.4171,2814.3327,399.7975,98702.2776,2816.7839,400.2053
2021-10-25,1231.1153,1242.8142,101364.7818,128018386.6389,2853.9713,3582006.3698,399.7634,500078.1430,34.2637,43393.3538,101359.8215,2858.9592,400.4604,101468.0537,2857.1255,399.6710
2021-10-26,1233.7366,1248.8369,99703.4866,125807714.1711,2940.0701,3678703.0621,403.9676,504537.2430,34.9914,44157.0361,99662.3915,2937.8296,404.0273,99747.2496,2952.4335,404.1128
2021-10-27,1237.5938,1255.9619,99890.0002,124297996.2577,2997.7857,3741376.3882,414.8611,526439.0257,34.9584,43329.7125,99584.6965,2999.8975,415.2088,99877.9925,3008.6736,414.9338
2021-10-28,1235.5301,1247.9181,101159.0703,126008756.2382,2981.4626,3760414.0100,406.8297,511629.6570,35.5796,43397.2992,101093.9678,2989.9094,407.1438,101135.8530,2996.3956,406.2604
2021-10-29,1234.5069,1245.7425,103173.0415,130232563.8837,3009.4598,3778003.4768,403.4019,501787.8650,35.6661,44146.1373,103121.1449,3013.1967,404.2180,103225.7130,3014.5478,402.7403
2021-10-30,1227.9706,1238.2761,105225.1373,132100843.4811,3000.8464,3778191.8861,402.0693,507314.4386,36.1959,44935.7527,105124.9309,3004.4969,402.4927,105207.5612,3012.9209,401.0562
2021-10-31,1234.6321,1245.3301,106808.2116,132956494.3116,2934.2559,3716123.8689,400.5026,504153.9340,37.4154,46710.3965,106704.9705,2926.4548,401.5278,106860.7601,2944.7216,399.7381
2021-11-01,1234.6272,1247.9304,110220.6454,138228708.5036,2933.3264,3745860.0220,403.4834,508182.8546,33.8723,43641.2497,110246.0149,2934.6079,404.2879,110276.4033,2930.1568,401.9919
2021-11-02,1236.8182,1252.9394,113358.7927,143109982.9405,2885.4831,3673890.4062,405.9661,525616.7058,34.2440,44603.0227,113493.4981,2889.9979,404.9738,113190.1517,2880.1364,404.9204
2021-11-03,1231.2660,1249.7114,114467.7478,142634060.7777,2929.2751,3650038.3457,410.1309,504063.4299,33.7252,42440.9855,114302.6654,2934.6480,408.9199,114312.2829,2929.7551,409.9223
2021-11-04,1229.3034,1233.1183,115681.1886,145218006.8073,2970.1970,3710796.2728,400.7738,499012.6209,33.3791,41327.3380,115390.6157,2972.6955,401.1294,115600.0578,2972.3719,400.2812
2021-11-05,1231.6765,1244.3482,115837.4926,144756303.5287,2968.8974,3717338.2030,400.5220,500281.2822,31.0241,40242.0209,115921.9422,2981.4148,400.4117,115749.9200,2966.3680,401.0030
2021-11-06,1240.5980,1255.6733,118452.6769,148963106.2262,2979.8479,3771663.2993,389.2136,490979.8196,31.2051,38975.6067,118601.2715,2985.3903,389.6306,118230.3453,2967.0985,389.5709
2021-11-07,1232.4016,1247.7262,120622.3711,151018390.8610,2962.1799,3731093.4696,391.7101,493133.7887,31.4211,39209.5530,120759.3118,2960.5274,392.5557,120425.5172,2959.0234,392.7334
2021-11-08,1233.7939,1239.9666,120287.6564,149909066.8463,3033.7014,3797402.0002,384.5527,486668.5802,30.9280,39156.5375,120310.2136,3031.6715,385.1606,120234.2654,3028.0931,385.1464
2021-11-09,1231.2951,1240.9007,122465.2254,153710482.9513,3041.1507,3764926.3511,379.4641,470760.0298,31.5957,39648.2606,122515.0362,3046.6151,381.0642,122246.1349,3035.9083,379.8484
2021-11-10,1232.3526,1248.0600,120677.3527,151530702.4532,3092.7683,3893387.6309,381.5424,482265.3104,31.8121,39935.8114,120580.6536,3091.8836,382.1628,120317.2182,3095.7223,381.7543
2021-11-11,1228.6589,1241.4612,119226.8507,149726578.9666,3120.8724,3862320.5952,379.4317,468625.7379,30.7224,38801.9729,119272.9148,3116.6899,380.2856,118984.4836,3120.4602,379.1321
2021-11-12,1236.1403,1246.0700,118434.8871,148541268.1657,3143.1042,3907623.3888,374.9559,467494.8331,30.8380,37791.7956,118425.3360,3139.7949,375.5617,118311.2531,3141.9013,375.0452
2021-11-13,1235.4112,1239.3727,117396.4891,147982786.9476,3046.8091,3880014.3023,363.1698,465991.0266,31.6302,39539.1076,117434.7770,3040.9294,362.7382,117286.5009,3045.0068,364.0159
2021-11-14,1231.8655,1247.4252,114841.9967,144989521.4587,2941.8741,3677911.7069,348.2745,435800.9750,31.6353,40482.1588,114635.2155,2937.1168,347.8200,114753.6679,2933.9691,348.6081
2021-11-15,1224.6850,1237.2025,112852.7195,140868291.4194,2947.6167,3665811.8843,353.3083,440913.9825,31.2517,39227.8886,112699.9360,2938.4235,353.3210,112798.5099,2952.4094,353.4712
2021-11-16,1233.2780,1247.8556,111621.5158,140309843.4492,2909.7403,3646248.5956,344.5813,428331.4985,30.5023,38976.2446,111578.9861,2903.8242,344.9827,111564.0130,2907.5923,345.3483
2021-11-17,1235.2088,1260.9685,108870.4982,136587143.5483,2945.9205,3716371.0191,343.8303,431125.6922,29.6784,37043.7423,108747.3727,2942.7647,343.7953,108792.9072,2938.5678,344.3105
2021-11-18,1232.9471,1240.7532,109022.5846,138060382.4856,2931.6522,3740126.1388,340.9781,440094.2175,29.7662,37742.1905,108740.7510,2926.4584,341.0554,109244.4505,2923.3650,340.8808
2021-11-19,1235.7485,1247.5618,108327.1284,135950238.4801,2880.2723,3591985.5503,336.8727,415453.1385,28.0282,35978.5183,108132.4528,2875.5004,337.8511,108554.2691,2868.3056,336.6647
2021-11-20,1240.2332,1256.7903,106253.5637,134720054.9038,2799.3502,3599350.9584,333.3930,425645.5080,27.8624,35279.1881,105975.7194,2795.6688,334.5512,106337.9315,2788.6878,333.0658
2021-11-21,1235.1844,1256.4110,106369.9901,133796787.5135,2763.7027,3497819.6406,328.2004,411426.8271,26.9980,34733.6190,106356.2950,2766.1083,328.5347,106468.2383,2756.7694,328.5121
2021-11-22,1232.3918,1246.6955,105631.3865,132252911.8720,2735.1031,3417286.4496,328.7117,413309.9700,26.3731,31648.0250,105590.9445,2739.4789,328.5407,105678.3748,2726.3167,328.5763
2021-11-23,1230.0500,1243.1031,104543.1300,131794024.0601,2740.2077,3450395.5836,333.5222,432895.4256,25.5095,32198.6369,104295.5718,2746.6393,333.1574,104547.3579,2738.3645,333.7813
2021-11-24,1225.2748,1237.5905,104138.8776,130192497.3146,2734.2993,3460197.1507,331.9430,421470.3141,25.6640,31853.7334,103919.4445,2747.4188,331.2485,104255.7161,2729.1844,332.5026
2021-11-25,1230.5046,1244.2761,102366.6820,127809813.9305,2694.0997,3363411.6406,327.9411,409494.2732,25.2176,31295.9897,102209.8600,2709.9136,327.4692,102442.4861,2697.2660,327.8094
2021-11-26,1238.0626,1247.0671,101813.4716,127518757.2725,2627.0194,3329302.9428,323.4141,406142.7496,24.5883,30675.4258,101713.1064,2638.7522,323.6724,101954.9919,2620.4829,323.5000
2021-11-27,1233.8165,1249.3205,102280.6697,129424774.5116,2592.6006,3265266.3422,319.2128,401669.9078,23.5597,29730.2570,102256.5025,2599.7556,320.0200,102324.9286,2585.2485,318.9521
2021-11-28,1234.9940,1250.9501,101300.5767,125722648.6341,2554.1153,3162329.2623,316.2494,397579.4697,24.0601,30329.9840,101179.4347,2554.2278,316.8638,101387.9058,2550.8562,315.2433
2021-11-29,1231.1304,1238.1855,100696.6473,126279716.1218,2591.7460,3243005.3254,313.3512,395770.9672,25.6928,32719.6911,100872.2296,2597.9611,312.2644,100695.7326,2595.4461,313.0556
2021-11-30,1231.9674,1246.0384,97314.5850,121299462.9656,2602.9707,3234074.6740,319.8301,399906.0408,24.5541,31046.0481,97437.8169,2614.0579,318.7579,96994.5597,2604.2189,319.8414
2021-12-01,1231.4133,1247.3948,97107.9220,123002229.5500,2542.5962,3254526.7104,316.0377,397810.2387,24.4860,31348.4943,97096.5594,2550.6492,315.9445,97003.5738,2549.6458,315.5587
2021-12-02,1238.3593,1251.2454,95504.3535,120217412.1718,2477.9116,3089629.2958,307.0897,380581.3695,24.4064,30316.4239,95450.7297,2489.2346,307.8716,95509.6241,2474.8418,306.7727
2021-12-03,1224.5803,1231.8185,94562.8374,115790312.9448,2439.6508,2982716.0732,306.8375,368858.2142,24.1236,29206.0224,94558.6356,2444.7641,307.3326,94625.1179,2439.7150,306.9340
2021-12-04,1229.2452,1245.6973,93345.5673,116810645.8935,2396.1539,2984040.1607,306.9113,378572.1339,24.7117,30512.4734,93136.4845,2396.8206,306.9172,93311.7941,2393.1925,307.1825
2021-12-05,1239.5612,1247.0057,92654.3793,116463535.2748,2398.9222,2986789.5960,304.7822,381177.6168,25.5792,31861.5899,92524.9314,2396.0832,305.8193,92659.6832,2399.1503,305.0173
2021-12-06,1238.8268,1245.2220,93268.3978,118097254.9149,2327.6913,2940043.4943,301.1046,386833.8650,26.6096,35210.5088,93272.5884,2321.8413,302.1630,93447.0697,2326.9024,301.3868
2021-12-07,1232.6961,1242.4570,92518.5709,116221660.0369,2345.9175,2905260.8571,294.7909,368146.4149,25.9831,32891.0470,92459.3101,2344.9879,296.1297,92482.0350,2341.4443,294.6883
2021-12-08,1231.4100,1240.4884,91982.6174,114705501.2927,2337.7083,2908828.6016,294.6168,373922.4719,26.3318,32113.0703,91886.8613,2337.3547,294.6566,91771.9010,2342.4445,295.6989
2021-12-09,1231.9190,1244.5075,92019.1327,114456325.9836,2240.5873,2776925.1744,293.3710,363940.1030,26.1096,32754.0676,91945.8871,2240.0941,293.2440,91831.4047,2250.3990,294.4665
2021-12-10,1239.0676,1249.4168,92255.2960,116208297.9260,2249.4988,2836875.1298,286.1934,356079.5921,25.6992,33466.8008,92210.9935,2251.2576,286.9910,92125.6386,2260.8894,286.5223
2021-12-11,1240.0375,1251.9582,91496.6218,115439198.3350,2229.0887,2808116.5847,285.2240,366962.8404,26.3634,33449.8398,91494.3890,2232.3710,285.4139,91522.4835,2233.3808,285.1690
2021-12-12,1230.0276,1241.6284,89957.6817,111695675.7161,2252.2560,2815837.7561,284.2976,358867.8496,27.5837,33635.1925,89875.5557,2257.5323,284.6908,90221.4724,2257.3074,284.9921
2021-12-13,1226.8035,1232.3693,88250.6581,111234898.0077,2190.0548,2760314.7221,285.2036,361620.0905,28.2299,35966.8123,88303.9940,2190.0055,285.6267,88402.7192,2192.7866,286.2762
2021-12-14,1238.3637,1254.0495,87465.1157,111064200.8347,2158.2342,2723718.5523,280.3274,357464.2973,27.2812,34327.4819,87585.8363,2153.5825,280.0116,87532.4490,2162.2444,280.6365
2021-12-15,1229.9084,1239.2544,87660.3237,109462392.7882,2114.0085,2630397.3199,274.8494,339700.7205,26.0076,32804.9299,87569.9141,2110.1119,274.0730,87690.0014,2116.5149,275.2308
2021-12-16,1236.4794,1255.1337,88011.8254,111167641.8833,2119.7468,2697863.5561,270.5000,341877.2583,26.6441,33810.9144,88098.1487,2120.1759,270.2260,88145.8811,2120.1956,271.0266
2021-12-17,1233.4646,1244.9377,88472.9897,110771270.0072,2127.9925,2648007.3383,272.4937,334882.3204,26.7810,32057.7402,88461.9530,2128.1456,271.8025,88511.6790,2127.9634,273.0998
2021-12-18,1239.8690,1252.1643,89037.7684,111941981.9232,2098.8072,2644840.3380,272.9080,343999.8867,27.5093,34613.4044,89104.9110,2098.1757,272.6130,88945.1198,2097.7564,273.3898
2021-12-19,1226.8264,1230.3773,88425.8124,110560612.9895,2096.3931,2625821.5581,271.4936,338482.5325,26.4872,32851.6036,88568.3789,2097.6580,271.0581,88578.5166,2092.2639,272.0054
2021-12-20,1234.4653,1248.9386,88205.4502,109860119.4511,2072.4959,2602958.4137,266.8368,335388.4769,25.0366,32218.2932,88462.7885,2077.4132,267.0928,88095.5479,2071.5241,266.4580
2021-12-21,1227.7874,1240.5366,87114.8695,108419741.2499,2051.8823,2522249.9105,265.8302,333722.8107,26.1557,32066.7364,87357.9340,2045.6485,265.9049,86967.7829,2052.9991,265.6547
2021-12-22,1233.9526,1242.2481,87675.3526,109855350.1776,2057.6618,2599657.5416,269.3049,334307.7940,25.8620,32345.3729,87695.5172,2052.3511,269.0477,87600.7250,2049.3535,268.8668
2021-12-23,1230.6492,1246.7352,84233.1097,104533925.4952,2096.6767,2581322.4363,265.0921,324833.8033,25.6151,31023.4062,84074.6889,2090.3570,265.2029,84152.7401,2088.5204,264.9028
2021-12-24,1231.6148,1247.3195,82501.1378,103607402.6255,2087.6745,2624304.1236,266.6763,339205.0398,25.0803,31797.3747,82358.8796,2083.0289,266.7939,82337.4622,2080.7153,266.3166
2021-12-25,1231.2216,1233.5621,81817.3064,101935781.9582,2089.2818,2604536.4411,264.4710,333151.3596,25.3753,31286.6635,81910.6261,2087.7513,264.9067,81689.6567,2084.2120,264.4681
2021-12-26,1234.2701,1252.1660,83323.9654,103788419.7086,2102.1790,2626628.4298,260.2143,323726.2093,26.8167,32569.0803,83431.4970,2104.0203,260.2529,83358.0281,2094.9991,260.6035
2021-12-27,1234.1803,1244.2632,82670.8377,103962473.3035,2081.1752,2599417.8238,266.4940,328207.7727,27.4344,35477.0366,82770.3864,2085.2623,266.5689,82653.4930,2080.7657,266.8267
2021-12-28,1227.5483,1236.3379,81990.6378,101705657.1675,2041.3677,2556524.8217,268.8188,338165.9452,28.7941,36451.2567,82136.2158,2044.2423,269.1039,81825.0571,2043.2907,269.2217
2021-12-29,1234.7295,1243.7734,80128.9387,100677200.6919,2044.7617,2565223.7548,266.1788,332419.3802,29.4286,37076.2820,80292.4939,2046.3229,266.8085,80030.6912,2045.9561,266.7463
2021-12-30,1239.7263,1256.8505,81170.7828,102564495.4455,2054.6815,2554407.1681,266.6823,334777.3908,29.3535,36850.7931,81320.5896,2052.4694,267.6470,81244.4997,2051.9808,266.8894
2021-12-31,1228.2435,1244.8848,81892.5197,101092982.2825,2020.0325,2493485.1486,270.6158,332258.7123,28.1695,34840.9240,82032.5320,2019.3906,271.7802,82055.7186,2017.1525,271.1073
2022-01-01,1230.1090,1236.7344,82046.2485,103967715.4587,2011.2254,2536449.0663,263.7276,332650.2067,27.1022,33646.3713,82128.5384,2005.9438,264.1777,82298.7457,2004.8124,264.7663
2022-01-02,1231.7737,1247.6007,81140.2794,101824132.0253,2033.2682,2533719.2872,259.0374,321140.7832,25.2994,30992.5374,81217.8973,2024.4667,259.8246,81155.6296,2029.6880,259.5162
2022-01-03,1230.3619,1238.8460,79979.5613,99860937.6745,2012.2467,2504700.3577,259.0887,329068.6095,25.5340,30996.9320,80096.0296,2001.1243,259.4940,79815.9975,2009.4667,258.2509
