date,eth_binance_okx,eth_binance_bybit,eth_okx_bybit,eth_binance_bithumb,eth_okx_bithumb,eth_bybit_bithumb,bnb_binance_okx,bnb_binance_bybit,bnb_okx_bybit,bnb_binance_bithumb,bnb_okx_bithumb,bnb_bybit_bithumb
2021-11-30,-0.002980,-0.003766,-0.000788,-0.003219,-0.006190,-0.006973,0.004634,-0.003324,-0.007921,0.003131,0.007780,-0.000203
2021-12-01,-0.003274,-0.003837,-0.000564,0.010537,0.007228,0.006660,0.000178,0.000442,0.000264,-0.006246,-0.006069,-0.005807
2021-12-02,-0.005108,0.001296,0.006436,-0.009450,-0.014510,-0.008167,-0.003100,0.001088,0.004201,-0.015449,-0.018501,-0.014378
2021-12-03,-0.002136,0.000632,0.002774,-0.001536,-0.003668,-0.000904,-0.001655,0.000344,0.002002,-0.018254,-0.019879,-0.017916
2021-12-04,-0.002517,0.000875,0.003401,-0.004821,-0.007326,-0.003950,-0.002259,-0.001244,0.001017,-0.014295,-0.016522,-0.015521
2021-12-05,-0.000214,-0.000038,0.000176,-0.009477,-0.009689,-0.009515,-0.004784,-0.000714,0.004090,-0.005021,-0.009781,-0.005731
2021-12-06,0.002565,0.002255,-0.000308,-0.002477,0.000082,-0.000227,-0.003458,0.000978,0.004451,0.014616,0.011108,0.015608
2021-12-07,-0.000244,0.001515,0.001760,-0.014142,-0.014383,-0.012649,-0.005159,-0.000047,0.005138,-0.005858,-0.010987,-0.005905
2021-12-08,-0.000890,-0.004308,-0.003421,-0.002187,-0.003075,-0.006485,-0.001176,-0.005942,-0.004772,0.017760,0.016564,0.011713
2021-12-09,-0.000576,-0.006391,-0.005819,-0.003584,-0.004158,-0.009952,-0.000363,-0.005753,-0.005391,-0.002642,-0.003004,-0.008380
2021-12-10,-0.001261,-0.006436,-0.005182,0.001172,-0.000091,-0.005272,-0.003258,-0.002552,0.000708,-0.012262,-0.015480,-0.014783
2021-12-11,-0.001495,-0.001640,-0.000145,-0.001520,-0.003012,-0.003157,-0.000690,0.000476,0.001166,0.019736,0.019033,0.020221
2021-12-12,-0.003248,0.000688,0.003949,0.006913,0.003642,0.007605,-0.002293,0.000488,0.002788,0.016631,0.014300,0.017127
2021-12-13,0.000627,0.000475,-0.000152,-0.000045,0.000582,0.000430,-0.000878,-0.002030,-0.001153,0.005945,0.005062,0.003903
2021-12-14,0.003543,-0.001086,-0.004613,-0.006142,-0.002620,-0.007221,0.002510,-0.000333,-0.002835,0.004218,0.006738,0.003884
2021-12-15,0.000813,-0.000846,-0.001658,-0.003556,-0.002746,-0.004399,0.001799,-0.001048,-0.002841,-0.010217,-0.008437,-0.011255
2021-12-16,0.000778,0.001311,0.000533,0.007624,0.008408,0.008945,0.001996,-0.000423,-0.002414,0.000612,0.002609,0.000189
2021-12-17,-0.000197,0.000451,0.000648,-0.006123,-0.006318,-0.005675,0.002418,-0.001783,-0.004191,-0.018434,-0.016061,-0.020184
2021-12-18,0.001055,-0.000540,-0.001594,0.002324,0.003382,0.001783,0.001837,-0.002801,-0.004629,0.002590,0.004432,-0.000218
2021-12-19,0.001008,0.003704,0.002693,0.001777,0.002787,0.005488,0.003222,-0.000158,-0.003369,-0.002862,0.000350,-0.003019
2021-12-20,0.000544,-0.000777,-0.001320,0.008391,0.008939,0.007607,0.001956,0.000174,-0.001779,0.009155,0.011129,0.009330
2021-12-21,0.005846,-0.002231,-0.008031,-0.012312,-0.006538,-0.014516,0.002509,-0.001029,-0.003529,0.008708,0.011238,0.007670
2021-12-22,0.002818,0.003199,0.000380,0.008320,0.011162,0.011546,0.001186,0.000777,-0.000409,-0.009263,-0.008087,-0.008493
2021-12-23,0.001137,0.002947,0.001809,-0.007944,-0.006816,-0.005020,-0.002298,-0.000240,0.002062,-0.012607,-0.014876,-0.012844
2021-12-24,0.000502,0.001354,0.000852,0.000969,0.001471,0.002324,-0.002164,-0.000636,0.001532,0.012854,0.010662,0.012210
2021-12-25,0.001874,0.000868,-0.001004,0.000580,0.002456,0.001449,-0.000506,-0.001549,-0.001044,0.011072,0.010560,0.009506
2021-12-26,0.000414,0.003837,0.003422,0.003113,0.003529,0.006963,0.001142,-0.001085,-0.002225,-0.001225,-0.000084,-0.002309
2021-12-27,-0.000758,-0.000013,0.000746,-0.006785,-0.007538,-0.006798,0.000923,-0.001456,-0.002377,-0.020652,-0.019748,-0.022078
2021-12-28,0.000367,-0.002959,-0.003324,0.009597,0.009967,0.006610,0.000714,-0.003513,-0.004224,0.014120,0.014844,0.010558
2021-12-29,0.001277,-0.001809,-0.003082,-0.001517,-0.000242,-0.003323,-0.000324,-0.003351,-0.003028,-0.006035,-0.006357,-0.009366
2021-12-30,0.002925,0.002225,-0.000698,-0.016106,-0.013228,-0.013916,-0.001765,0.000131,0.001900,-0.006507,-0.008261,-0.006377
2021-12-31,0.002028,0.003423,0.001393,-0.000065,0.001963,0.003358,-0.002582,0.000176,0.002765,-0.005405,-0.007972,-0.005229
2022-01-01,0.003639,0.006286,0.002638,-0.004765,-0.001144,0.001491,-0.000703,-0.000858,-0.000155,-0.004612,-0.005311,-0.005466
2022-01-02,0.005308,0.001953,-0.003337,-0.006999,-0.001728,-0.005059,-0.002076,-0.001656,0.000421,-0.012087,-0.014138,-0.013723
2022-01-03,0.007022,-0.000664,-0.007633,-0.003085,0.003915,-0.003748,-0.000108,0.001192,0.001300,0.017235,0.017125,0.018448
2022-01-04,0.002424,-0.000891,-0.003307,0.010226,0.012674,0.009326,0.000038,0.000350,0.000312,0.012753,0.012791,0.013107
2022-01-05,0.005102,-0.000428,-0.005502,-0.004693,0.000385,-0.005119,-0.002743,-0.001798,0.000947,0.001987,-0.000761,0.000185
2022-01-06,0.001660,0.000129,-0.001528,-0.006106,-0.004456,-0.005977,-0.004154,0.000002,0.004173,-0.021104,-0.025170,-0.021102
2022-01-07,0.001138,-0.001303,-0.002438,-0.003182,-0.002047,-0.004480,-0.002871,0.000685,0.003566,0.002466,-0.000412,0.003152
2022-01-08,0.002079,-0.000694,-0.002766,0.003252,0.005337,0.002556,-0.001875,0.000706,0.002586,-0.008844,-0.010702,-0.008144
2022-01-09,0.000636,0.001304,0.000667,0.009259,0.009901,0.010575,-0.000720,-0.000990,-0.000270,-0.002932,-0.003649,-0.003919
2022-01-10,0.000625,0.001605,0.000980,-0.011535,-0.010917,-0.009948,-0.000983,0.001207,0.002192,-0.011711,-0.012683,-0.010518
2022-01-11,0.004468,0.000156,-0.004292,0.004259,0.008746,0.004416,0.002650,0.002976,0.000325,0.002715,0.005372,0.005699
2022-01-12,0.007267,0.005022,-0.002228,0.008925,0.016256,0.013992,0.001606,0.003468,0.001860,0.000663,0.002270,0.004134
2022-01-13,0.004700,0.003666,-0.001030,-0.002462,0.002226,0.001195,0.000533,0.002835,0.002300,-0.015089,-0.014564,-0.012297
2022-01-14,0.002696,0.003759,0.001060,0.001224,0.003924,0.004988,-0.001283,-0.001534,-0.000252,-0.011654,-0.012922,-0.013171
2022-01-15,-0.000137,0.001542,0.001679,0.007356,0.007218,0.008909,0.001310,-0.004020,-0.005323,0.027171,0.028517,0.023042
2022-01-16,-0.001417,-0.000581,0.000837,0.005473,0.004049,0.004889,0.000180,0.000783,0.000603,0.014750,0.014932,0.015545
2022-01-17,0.002585,0.001955,-0.000628,-0.001682,0.000899,0.000270,-0.001276,0.004589,0.005872,-0.004293,-0.005564,0.000276
2022-01-18,0.004381,0.002803,-0.001571,-0.001917,0.002455,0.000880,-0.000873,0.001378,0.002253,-0.006012,-0.006880,-0.004643
2022-01-19,0.002245,0.003021,0.000774,-0.009760,-0.007536,-0.006769,-0.001438,-0.000556,0.000884,-0.004677,-0.006108,-0.005230
2022-01-20,0.001010,0.003245,0.002233,-0.007876,-0.006874,-0.004656,0.000399,0.003008,0.002608,-0.015729,-0.015336,-0.012768
2022-01-21,0.001266,-0.000088,-0.001352,0.006079,0.007352,0.005990,0.000254,-0.001990,-0.002243,0.020569,0.020829,0.018538
2022-01-22,0.001516,0.001049,-0.000466,-0.005901,-0.004393,-0.004858,-0.000526,-0.000443,0.000083,-0.018952,-0.019467,-0.019386
2022-01-23,-0.001001,-0.000095,0.000906,-0.012389,-0.013377,-0.012483,-0.002135,-0.000639,0.001500,-0.003483,-0.005610,-0.004119
2022-01-24,0.000983,-0.003565,-0.004543,-0.003190,-0.002210,-0.006743,-0.002271,-0.003101,-0.000832,-0.020824,-0.023047,-0.023860
2022-01-25,-0.001816,-0.005130,-0.003320,-0.005254,-0.007061,-0.010357,-0.004068,-0.000988,0.003092,-0.000463,-0.004529,-0.001451
2022-01-26,-0.000936,-0.003331,-0.002397,-0.001871,-0.002805,-0.005196,0.000457,-0.002943,-0.003398,-0.005835,-0.005381,-0.008762
2022-01-27,-0.003356,-0.002977,0.000381,0.003581,0.000213,0.000593,-0.002129,-0.002150,-0.000021,0.010858,0.008707,0.008685
2022-01-28,-0.005320,-0.003885,0.001443,0.006951,0.001594,0.003039,-0.002891,0.002378,0.005284,0.007982,0.005068,0.010379
2022-01-29,-0.000403,-0.004424,-0.004023,0.002524,0.002120,-0.001912,-0.000344,0.002594,0.002939,-0.001375,-0.001719,0.001216
2022-01-30,-0.002870,-0.003208,-0.000339,-0.010020,-0.012862,-0.013196,-0.002604,-0.000076,0.002535,-0.020556,-0.023107,-0.020630
2022-01-31,-0.001817,-0.000732,0.001087,0.004760,0.002935,0.004025,-0.000822,0.002694,0.003519,-0.000370,-0.001191,0.002324
2022-02-01,-0.000876,0.001027,0.001904,-0.004767,-0.005638,-0.003745,0.000977,0.004437,0.003457,0.004470,0.005451,0.008926
2022-02-02,0.005213,-0.000219,-0.005404,-0.012618,-0.007470,-0.012834,0.005960,0.000442,-0.005486,0.008010,0.014017,0.008455
2022-02-03,0.003018,0.001657,-0.001357,0.006714,0.009752,0.008382,0.003615,-0.000407,-0.004007,0.003705,0.007333,0.003296
2022-02-04,-0.001960,0.002065,0.004034,0.004264,0.002295,0.006338,-0.000068,0.001496,0.001564,0.009948,0.009880,0.011459
2022-02-05,0.002150,-0.000857,-0.003000,-0.003251,-0.001108,-0.004105,-0.001295,-0.000520,0.000777,-0.019249,-0.020520,-0.019759
2022-02-06,0.001218,-0.000512,-0.001727,-0.006806,-0.005597,-0.007315,0.000428,-0.002733,-0.003159,0.006421,0.006851,0.003671
2022-02-07,-0.001861,-0.000581,0.001282,0.000507,-0.001355,-0.000075,-0.000305,-0.003246,-0.002942,0.010862,0.010554,0.007580
2022-02-08,-0.001493,-0.000812,0.000682,-0.001871,-0.003361,-0.002682,0.000924,-0.001674,-0.002596,0.019745,0.020688,0.018038
2022-02-09,-0.001788,0.002043,0.003838,-0.001969,-0.003753,0.000070,0.003299,-0.000786,-0.004071,0.010170,0.013502,0.009376
2022-02-10,-0.003930,0.002331,0.006286,-0.001421,-0.005346,0.000907,0.002810,-0.000296,-0.003097,-0.013667,-0.010895,-0.013959
2022-02-11,0.001195,0.001355,0.000160,-0.001554,-0.000361,-0.000202,0.000779,-0.000615,-0.001393,-0.000880,-0.000102,-0.001495
2022-02-12,0.004118,0.003076,-0.001038,-0.005886,-0.001793,-0.002829,0.001149,0.003107,0.001955,0.006380,0.007537,0.009507
2022-02-13,0.003360,0.005639,0.002272,-0.011149,-0.007826,-0.005572,-0.000086,0.004862,0.004948,-0.013406,-0.013491,-0.008610
2022-02-14,0.000797,0.003624,0.002825,-0.000233,0.000564,0.003390,0.001121,0.004750,0.003625,0.009596,0.010727,0.014391
2022-02-15,-0.001161,-0.000612,0.000550,-0.006996,-0.008149,-0.007603,-0.002812,-0.001012,0.001805,0.003594,0.000771,0.002578
2022-02-16,0.000760,-0.001360,-0.002118,-0.002510,-0.001752,-0.003867,0.000761,-0.000317,-0.001078,0.005793,0.006558,0.005473
2022-02-17,0.000714,-0.000672,-0.001385,-0.005714,-0.005004,-0.006382,0.000035,0.001129,0.001094,-0.003865,-0.003830,-0.002741
2022-02-18,0.002897,-0.004549,-0.007424,-0.002055,0.000836,-0.006594,0.000128,0.000893,0.000765,-0.014157,-0.014031,-0.013276
2022-02-19,0.002993,-0.003334,-0.006308,0.004641,0.007647,0.001291,-0.001129,-0.002781,-0.001654,-0.004073,-0.005197,-0.006843
2022-02-20,0.002021,-0.003104,-0.005115,-0.002790,-0.000775,-0.005886,-0.003548,-0.002442,0.001110,0.014441,0.010841,0.011963
2022-02-21,0.002798,-0.002517,-0.005301,-0.000486,0.002311,-0.003003,-0.003033,-0.003507,-0.000476,0.009897,0.006834,0.006355
2022-02-22,0.002599,-0.000707,-0.003297,-0.002666,-0.000074,-0.003371,0.002824,0.001380,-0.001440,0.008608,0.011456,0.010000
2022-02-23,0.000561,-0.001637,-0.002197,-0.009067,-0.008511,-0.010689,-0.002267,0.001182,0.003457,-0.009686,-0.011932,-0.008516
2022-02-24,0.001669,-0.003404,-0.005064,-0.002624,-0.000960,-0.006019,0.000315,-0.001401,-0.001716,0.004823,0.005139,0.003415
2022-02-25,0.002478,-0.001103,-0.003572,0.004164,0.006652,0.003056,-0.001514,-0.001845,-0.000331,0.001933,0.000416,0.000085
2022-02-26,0.000077,0.000233,0.000157,-0.001358,-0.001281,-0.001125,-0.002960,-0.000497,0.002471,0.010405,0.007414,0.009903
2022-02-27,-0.001785,-0.001340,0.000446,0.013435,0.011626,0.012077,-0.001448,-0.001308,0.000140,0.008149,0.006689,0.006830
2022-02-28,-0.000778,-0.003096,-0.002319,-0.004798,-0.005573,-0.007879,-0.004147,0.000748,0.004915,-0.016779,-0.020856,-0.016043
2022-03-01,0.002253,-0.000191,-0.002438,0.014050,0.016334,0.013856,0.000941,0.001693,0.000751,0.006623,0.007571,0.008328
2022-03-02,0.002252,0.004003,0.001746,0.009309,0.011583,0.013349,-0.000913,0.000612,0.001527,0.010308,0.009386,0.010927
2022-03-03,0.002024,0.005559,0.003527,0.000629,0.002654,0.006191,0.000241,0.004554,0.004312,0.013358,0.013602,0.017973
2022-03-04,-0.000819,0.003482,0.004305,-0.004121,-0.004937,-0.000653,-0.001622,0.002686,0.004315,-0.010302,-0.011907,-0.007643
2022-03-05,-0.005087,0.000921,0.006039,0.005031,-0.000082,0.005956,0.000558,0.000000,-0.000557,-0.019120,-0.018573,-0.019120
2022-03-06,-0.002797,0.001262,0.004070,0.008391,0.005571,0.009664,-0.000136,0.000540,0.000676,0.015534,0.015395,0.016082
2022-03-07,0.000695,0.002450,0.001754,0.002797,0.003494,0.005254,0.000747,0.004756,0.004006,0.012655,0.013411,0.017471
2022-03-08,0.000877,0.001776,0.000898,0.003723,0.004603,0.005505,-0.000584,0.003323,0.003910,-0.005492,-0.006073,-0.002187
2022-03-09,0.003079,0.002711,-0.000367,0.010898,0.014011,0.013639,-0.002472,0.004248,0.006736,0.000739,-0.001735,0.004990
2022-03-10,0.001310,0.001740,0.000430,-0.006987,-0.005685,-0.005258,-0.002251,0.000813,0.003071,0.006807,0.004541,0.007626
2022-03-11,0.003280,-0.001497,-0.004761,0.003685,0.006977,0.002183,0.001383,-0.000663,-0.002043,-0.021747,-0.020394,-0.022396
2022-03-12,0.002316,-0.000889,-0.003198,-0.011471,-0.009181,-0.012350,0.001800,-0.001071,-0.002866,-0.007977,-0.006191,-0.009039
2022-03-13,0.000047,-0.001728,-0.001775,0.001871,0.001919,0.000140,-0.002406,-0.000417,0.001994,-0.001578,-0.003980,-0.001995
2022-03-14,0.000392,0.000131,-0.000261,0.018789,0.019188,0.018922,-0.001059,0.001211,0.002272,0.015435,0.014359,0.016664
2022-03-15,-0.004590,-0.000872,0.003735,-0.016677,-0.021190,-0.017534,-0.002312,0.002215,0.004538,-0.032090,-0.034329,-0.029947
2022-03-16,-0.001484,0.000916,0.002404,0.002499,0.001011,0.003418,0.000111,0.000980,0.000869,-0.001769,-0.001658,-0.000791
2022-03-17,-0.004281,0.001237,0.005541,0.004007,-0.000291,0.005249,-0.001689,-0.001492,0.000197,0.023681,0.021953,0.022154
2022-03-18,-0.002584,0.000876,0.003469,-0.004390,-0.006962,-0.003517,-0.001271,0.001107,0.002381,-0.022205,-0.023448,-0.021123
2022-03-19,-0.002990,0.000016,0.003015,-0.010643,-0.013601,-0.010627,-0.002211,-0.000169,0.002046,-0.011587,-0.013772,-0.011754
2022-03-20,-0.003764,0.001677,0.005461,0.001167,-0.002601,0.002846,-0.004029,-0.002114,0.001923,0.005350,0.001299,0.003225
2022-03-21,-0.003843,0.001116,0.004978,-0.003814,-0.007643,-0.002703,-0.004882,-0.002556,0.002337,0.004982,0.000075,0.002412
2022-03-22,-0.000729,0.000069,0.000798,-0.007887,-0.008610,-0.007819,0.001982,-0.002518,-0.004490,-0.005528,-0.003558,-0.008032
2022-03-23,0.000642,0.001869,0.001226,0.002201,0.002844,0.004074,-0.000947,-0.002100,-0.001154,-0.005187,-0.006129,-0.007276
2022-03-24,0.002795,-0.003043,-0.005822,-0.006584,-0.003807,-0.009607,0.003518,-0.004579,-0.008069,-0.005052,-0.001552,-0.009608
2022-03-25,0.002484,0.001726,-0.000756,0.005272,0.007769,0.007007,0.002998,-0.000689,-0.003676,0.003260,0.006268,0.002569
2022-03-26,0.002255,0.002084,-0.000171,-0.007630,-0.005392,-0.005562,0.002884,0.000607,-0.002270,-0.018501,-0.015671,-0.017905
2022-03-27,0.000491,-0.000330,-0.000821,-0.014851,-0.014368,-0.015177,0.001864,-0.000081,-0.001941,-0.011188,-0.009345,-0.011268
2022-03-28,-0.004067,-0.003874,0.000194,-0.006901,-0.010940,-0.010748,-0.001627,0.000880,0.002512,0.006126,0.004489,0.007011
2022-03-29,0.001480,-0.002360,-0.003834,0.008722,0.010215,0.006341,0.003828,-0.002155,-0.005960,0.001344,0.005178,-0.000813
2022-03-30,-0.000266,-0.001233,-0.000967,-0.014565,-0.014828,-0.015780,0.001762,-0.002461,-0.004215,-0.022253,-0.020530,-0.024659
2022-03-31,-0.000238,0.001500,0.001738,0.009947,0.009707,0.011461,0.001251,-0.001703,-0.002950,0.008870,0.010131,0.007152
2022-04-01,-0.001014,0.002009,0.003026,0.002598,0.001582,0.004612,0.001907,0.001009,-0.000896,0.000652,0.002561,0.001662
2022-04-02,-0.003804,-0.000313,0.003504,0.006079,0.002251,0.005763,0.004198,-0.000182,-0.004362,0.017185,0.021455,0.017000
2022-04-03,-0.003158,0.001051,0.004222,0.005081,0.001907,0.006137,0.002898,0.000908,-0.001984,0.011389,0.014320,0.012308
2022-04-04,-0.000693,0.001987,0.002682,-0.003655,-0.004345,-0.001676,0.002157,0.001186,-0.000969,-0.000026,0.002131,0.001160
2022-04-05,-0.003803,0.004002,0.007835,-0.011180,-0.014941,-0.007223,0.000754,-0.001141,-0.001893,0.009368,0.010128,0.008216
2022-04-06,0.000444,0.000231,-0.000212,0.008465,0.008912,0.008698,0.004927,0.002073,-0.002840,0.015738,0.020743,0.017844
2022-04-07,-0.000377,0.002116,0.002495,-0.000908,-0.001285,0.001207,0.001337,0.000312,-0.001023,-0.009486,-0.008162,-0.009177
2022-04-08,0.001071,-0.002039,-0.003107,0.005498,0.006575,0.003448,0.002980,-0.002214,-0.005179,0.029435,0.032502,0.027155
2022-04-09,0.001755,-0.001132,-0.002882,0.010535,0.012308,0.009391,0.000334,0.000761,0.000427,-0.000025,0.000310,0.000737
2022-04-10,0.000046,-0.000059,-0.000106,-0.011543,-0.011497,-0.011602,0.001685,0.000392,-0.001291,-0.006110,-0.004436,-0.005721
2022-04-11,0.002372,-0.000897,-0.003262,-0.003995,-0.001633,-0.004889,0.003729,0.001108,-0.002611,0.007368,0.011125,0.008485
2022-04-12,0.001647,-0.000727,-0.002370,0.002251,0.003901,0.001522,0.004332,0.000366,-0.003948,0.034509,0.038990,0.034888
2022-04-13,0.000376,0.003439,0.003062,-0.007069,-0.006695,-0.003654,0.001049,0.001814,0.000764,-0.012456,-0.011420,-0.010664
2022-04-14,-0.002572,-0.000189,0.002390,0.004415,0.001831,0.004225,-0.001522,-0.003173,-0.001653,0.012957,0.011414,0.009743
2022-04-15,-0.001628,-0.001271,0.000357,0.005019,0.003383,0.003742,-0.001965,-0.001386,0.000580,0.019879,0.017875,0.018466
2022-04-16,-0.000531,0.002195,0.002728,-0.006522,-0.007050,-0.004341,-0.001399,0.003179,0.004584,-0.018608,-0.019980,-0.015488
2022-04-17,-0.003652,0.003582,0.007260,0.006762,0.003085,0.010367,-0.001147,0.002003,0.003154,-0.010724,-0.011859,-0.008743
2022-04-18,-0.003326,0.003765,0.007115,-0.006585,-0.009890,-0.002845,-0.000864,0.003755,0.004623,0.005442,0.004574,0.009218
2022-04-19,-0.003714,0.002664,0.006402,0.012263,0.008503,0.014960,-0.001003,-0.000356,0.000648,0.018867,0.017845,0.018504
2022-04-20,-0.001895,0.003554,0.005459,0.013190,0.011270,0.016791,-0.000431,-0.001760,-0.001330,-0.003282,-0.003711,-0.005036
2022-04-21,0.001302,-0.000573,-0.001873,-0.010030,-0.008742,-0.010598,-0.001300,-0.002704,-0.001406,-0.002858,-0.004154,-0.005554
2022-04-22,-0.000833,0.001659,0.002494,-0.001359,-0.002191,0.000298,-0.002962,0.001753,0.004729,0.004930,0.001954,0.006692
2022-04-23,-0.006307,0.000961,0.007314,0.010001,0.003631,0.010972,-0.002564,0.003984,0.006565,0.021535,0.018915,0.025604
2022-04-24,-0.005989,0.004226,0.010276,0.004834,-0.001183,0.009080,-0.003254,0.002873,0.006146,-0.009552,-0.012774,-0.006706
2022-04-25,-0.005194,0.004230,0.009473,0.001563,-0.003639,0.005800,-0.003511,0.001931,0.005461,0.014090,0.010530,0.016049
2022-04-26,-0.001399,0.002678,0.004083,0.015564,0.014143,0.018284,0.001918,0.000741,-0.001175,0.006236,0.008166,0.006982
2022-04-27,-0.000766,-0.000327,0.000438,0.004186,0.003417,0.003857,0.001698,0.002246,0.000547,0.002808,0.004511,0.005061
2022-04-28,0.002106,-0.002700,-0.004796,0.002466,0.004577,-0.000241,0.003486,0.002251,-0.001231,-0.021967,-0.018558,-0.019766
2022-04-29,0.000603,-0.001259,-0.001861,0.012593,0.013203,0.011318,0.002982,0.001836,-0.001142,0.028685,0.031752,0.030574
2022-04-30,-0.000577,0.000011,0.000587,0.004174,0.003595,0.004185,0.001207,0.000524,-0.000683,-0.001510,-0.000305,-0.000987
2022-05-01,0.001499,0.001276,-0.000222,0.009952,0.011466,0.011241,0.000088,0.000056,-0.000032,0.012880,0.012969,0.012937
2022-05-02,0.001881,0.000170,-0.001707,-0.000022,0.001859,0.000149,0.001632,0.000245,-0.001385,-0.008823,-0.007205,-0.008580
2022-05-03,-0.002840,0.000246,0.003095,-0.006538,-0.009359,-0.006294,-0.001766,-0.000945,0.000822,-0.010865,-0.012612,-0.011800
2022-05-04,0.000514,0.001657,0.001143,-0.011864,-0.011356,-0.010227,0.000353,0.000390,0.000037,-0.014143,-0.013795,-0.013759
2022-05-05,-0.002241,0.001431,0.003680,-0.003053,-0.005287,-0.001626,0.000827,0.000000,-0.000826,-0.012961,-0.012145,-0.012961
2022-05-06,-0.002962,0.004323,0.007307,-0.002842,-0.005796,0.001468,-0.002007,0.003290,0.005308,0.000008,-0.001999,0.003298
2022-05-07,-0.002995,0.002752,0.005765,0.002997,-0.000007,0.005757,-0.001477,0.001114,0.002595,0.008992,0.007502,0.010116
2022-05-08,-0.002361,0.002773,0.005146,0.003919,0.001548,0.006703,0.001434,-0.002623,-0.004052,0.010626,0.012076,0.007975
2022-05-09,-0.003709,0.003902,0.007639,0.007170,0.003435,0.011100,0.001864,0.000094,-0.001767,0.023501,0.025410,0.023598
2022-05-10,-0.003290,0.005314,0.008632,-0.002863,-0.006143,0.002436,0.001648,-0.002537,-0.004178,0.001333,0.002983,-0.001208
2022-05-11,-0.002182,0.003366,0.005561,-0.010384,-0.012543,-0.007052,0.000459,-0.003336,-0.003794,-0.020174,-0.019724,-0.023443
2022-05-12,-0.001951,0.000510,0.002466,0.017309,0.015325,0.017828,0.000870,-0.001386,-0.002254,-0.003105,-0.002238,-0.004487
2022-05-13,-0.004008,0.001742,0.005773,0.001693,-0.002321,0.003438,-0.001418,-0.000583,0.000836,0.015502,0.014062,0.014910
2022-05-14,0.003308,0.001195,-0.002105,-0.001389,0.001914,-0.000196,0.002234,-0.002540,-0.004764,0.005325,0.007571,0.002772
2022-05-15,0.002597,0.001698,-0.000897,0.011594,0.014221,0.013312,0.000453,-0.000728,-0.001181,0.013902,0.014361,0.013164
2022-05-16,0.001808,0.001592,-0.000216,0.010568,0.012395,0.012177,-0.000116,0.001776,0.001892,0.010110,0.009993,0.011904
2022-05-17,0.005334,0.000700,-0.004609,-0.007520,-0.002226,-0.006826,0.002460,-0.001159,-0.003610,0.007430,0.009908,0.006263
2022-05-18,0.003673,0.002078,-0.001589,0.002761,0.006444,0.004844,0.002187,0.002615,0.000428,-0.000569,0.001616,0.002044
2022-05-19,0.003311,0.000882,-0.002421,0.002866,0.006186,0.003750,-0.001489,0.002773,0.004269,0.001026,-0.000464,0.003803
